Time elapsed was 36107461ns or 0.036107461s
Time elapsed was 34078207ns or 0.034078207s
Time elapsed was 37287904ns or 0.037287904s
Time elapsed was 35467208ns or 0.035467208s
Time elapsed was 34857775ns or 0.034857775s
Time elapsed was 34793907ns or 0.034793907s
Time elapsed was 34767016ns or 0.034767016s
Time elapsed was 34148134ns or 0.034148134s
Time elapsed was 34342984ns or 0.034342984s
Time elapsed was 34216889ns or 0.034216889s
